county_fips,state_name,slope_drop_dist,mean_after_drop_dist,slope_last_fatigue_dist,slope_drop_visitation,mean_after_drop_visitation,slope_last_fatigue_visitation,slope_drop_encounters,mean_after_drop_encounters,slope_last_fatigue_encounters,median_household_income,prop_poor,pop_density_land,black_prop,proportion_essential,prop_coverage
8013,colorado,-0.036983788,-0.53748577,0.009060554,-0.060628268,-0.676689336,0.004724046,-0.059609465,-0.833855489,0.006276266,83591,0.097,170.6435299,0.009555996,0.249700672,0.55
8045,colorado,-0.014416801,-0.408462359,0.010502285,-0.026539921,-0.607336572,0.014239467,-0.045787127,-0.724999366,0.019130865,74421,0.084,7.667957958,0.006106743,0.222307141,0.71
8097,colorado,-0.06641183,-0.730003452,0.00616426,,,,-0.041153561,-0.959803936,0.000195194,89034,0.068,7.123409994,0.008913649,0.066148477,0.85
8007,colorado,-0.043256676,-0.583448422,0.009388476,,,,-0.156143364,-0.74214923,0.006722287,53337,0.112,3.691471259,0.006029786,0.224215247,0.7
8065,colorado,-0.032020501,-0.580331474,0.01408054,,,,-0.094157689,-0.563797648,0.001400604,51802,0.126,7.769797883,0.007285276,0.158562368,0.72
8067,colorado,-0.04251606,-0.486766522,0.008160157,-0.063883412,-0.651772587,0.010971617,-0.066434764,-0.843023684,0.013303541,66219,0.092,12.59013432,0.004777127,0.243676974,0.59
8043,colorado,-0.02432964,-0.360589297,0.00944993,-0.03204603,-0.459423926,0.017146688,-0.023596305,-0.667931886,0.031170779,47885,0.165,11.83731376,0.037983382,0.308069722,0.64
8015,colorado,-0.032879265,-0.561290404,0.009154984,,,,-0.140143102,-0.573158808,0.00482732,56168,0.109,7.301362223,0.016178159,0.154391371,0.57
8069,colorado,-0.029278082,-0.42490058,0.012312951,-0.058472266,-0.645856076,0.009595081,-0.057531614,-0.822072454,0.012280704,71306,0.105,50.29906087,0.009751282,0.262802891,0.72
8107,colorado,-0.051722014,-0.66160659,0.00609607,-0.10034565,-0.854651747,0.006100987,-0.076031491,-0.961398789,0.000894381,81033,0.07,4.065971747,0.008665915,0.158249461,0.7
8047,colorado,-0.024100622,-0.63076613,0.007322856,,,,-0.043875321,-0.983289705,0.000410503,72949,0.067,15.2590355,0.009965692,0.015452539,0.85
8049,colorado,-0.062495898,-0.648959626,0.005777752,,,,-0.114392262,-0.936880794,,69214,0.079,3.150392993,0.008760064,0.103345479,0.89
8037,colorado,-0.04129768,-0.510846162,0.006721714,-0.111120603,-0.792360396,0.004593684,-0.039118055,-0.959585152,0.001028925,86896,0.067,12.45931034,0.009928536,0.138956948,0.82
8035,colorado,-0.044810631,-0.528039623,0.008173919,-0.074615375,-0.677410664,0.01308711,-0.058870593,-0.835166303,0.0136482,120670,0.026,151.0009727,0.013594884,0.252512873,0.7
8089,colorado,-0.010870742,-0.351830624,0.006237834,-0.024885556,-0.506714487,0.018469317,-0.025564622,-0.762110867,0.006477194,40064,0.208,5.606676985,0.011338976,0.34179198,0.94
8117,colorado,-0.082776856,-0.706357182,0.0063535,-0.108434566,-0.934051638,0.000870325,-0.121896491,-0.975711218,,80078,0.067,19.31275691,0.010191247,0.134631771,0.97
8119,colorado,-0.025900036,-0.470955337,0.010471745,-0.055420808,-0.588123276,0.01573406,-0.025342566,-0.808633942,0.02186902,64850,0.074,16.71340388,0.008252601,0.156638588,0.71
8059,colorado,-0.037410314,-0.479918449,0.011014993,-0.052297687,-0.605625192,0.009862178,-0.057154137,-0.781938963,0.012968564,85550,0.07,288.1670164,0.011438508,0.312380623,0.64
8003,colorado,-0.009944021,-0.292253221,0.008603229,-0.026743795,-0.556077582,0.019055852,-0.033423472,-0.765538654,0.012404494,42897,0.191,8.78669511,0.013127135,0.352186436,0.82
9015,connecticut,-0.015734653,-0.391288227,0.00726018,-0.051317647,-0.572412637,0.006316478,-0.045323089,-0.693595148,0.010468303,65182,0.117,87.72291173,0.018551274,0.383752549,0.69
9001,connecticut,-0.031381492,-0.536168332,0.00652761,-0.051408114,-0.665097589,0.003838532,-0.059910026,-0.817983957,0.005506121,91183,0.1,583.4165304,0.109744094,0.335702437,0.62
9003,connecticut,-0.026117247,-0.441891186,0.006035008,-0.046796504,-0.616448335,0.006568827,-0.05504848,-0.798250121,0.00653011,73037,0.112,470.033815,0.132396547,0.483136975,0.68
9007,connecticut,-0.024231244,-0.440968916,0.007244341,-0.032112274,-0.534416871,0.008329258,-0.047653536,-0.729073528,0.009811411,88709,0.067,170.7988153,0.047829508,0.421024312,0.58
10005,delaware,-0.023150889,-0.418685742,0.01289722,-0.057851912,-0.584963414,0.011117015,-0.032381096,-0.677489442,0.024532972,59821,0.123,90.54899837,0.11790951,0.307259004,0.8
12007,florida,-0.013918978,-0.340398062,0.009622357,-0.014636472,-0.385510059,0.017417821,-0.027232617,-0.614770025,0.015331109,45075,0.195,35.43517528,0.196920525,0.178008299,0.8
12047,florida,-0.004472727,-0.080139089,0.004457156,,,,-0.025298347,-0.71340945,0.023435467,36299,0.276,10.72301185,0.321243885,0.399761337,0.73
12091,florida,-0.040911668,-0.430174817,0.019969152,-0.058043573,-0.570020216,0.035569367,-0.034134831,-0.731373602,0.0526775,62779,0.127,83.31780277,0.096111816,0.226717043,0.98
12043,florida,-0.008395816,-0.220562009,0.006830785,,,,-0.062397737,-0.770124279,0.00431938,38680,0.201,6.396443472,0.130282716,0.139534884,0.71
12125,florida,-0.009288873,-0.29224661,0.007194313,,,,-0.030764111,-0.237831726,0.015357477,45906,0.206,24.1579477,0.219410977,0.124285714,0.67
12123,florida,-0.010209147,-0.314109412,0.009746704,-0.00981453,-0.36136935,0.025804215,-0.026120807,-0.534210276,0.010901263,42307,0.216,8.177839655,0.192803959,0.257142857,0.76
12013,florida,-0.01262757,-0.378498043,0.012432058,,,,-0.024547444,-0.664666953,0.023118271,38323,0.213,9.829928189,0.130047302,0.427408412,0.76
12061,florida,-0.019640234,-0.400113902,0.008153336,-0.060386089,-0.616069451,0.014296368,-0.02838753,-0.709903865,0.024242666,58228,0.107,115.9449839,0.09030385,0.279396535,0.77
12065,florida,-0.010809489,-0.295708731,0.007346124,-0.011603879,-0.474534817,0.008608962,-0.021302158,-0.636957047,0.02374664,46332,0.179,9.105798596,0.337486002,0.186400938,0.64
12067,florida,-0.010002838,-0.255574461,0.010094307,,,,-0.028521972,-0.687440883,0.010579509,42689,0.21,6.213187459,0.130668804,0.361702128,0.7
12001,florida,-0.018700378,-0.395658232,0.008872346,-0.054614712,-0.667171051,0.008507031,-0.035077599,-0.869363181,0.005048332,51026,0.198,116.1122104,0.19959549,0.333329536,0.8
12015,florida,-0.02764603,-0.45236967,0.012549054,-0.030294607,-0.535677986,0.0059048,-0.027433704,-0.710770633,0.019837475,52724,0.111,100.3107253,0.055027622,0.349275431,0.76
12113,florida,-0.026889756,-0.358293284,0.013387025,-0.026928589,-0.399158448,0.0333769,-0.024180846,-0.689875871,0.04811368,69541,0.095,65.00332156,0.061338508,0.273010256,0.92
12121,florida,-0.011753757,-0.300261925,0.011368766,-0.014374818,-0.381681224,0.019921194,-0.029800708,-0.645275458,0.020946529,38525,0.193,24.63015902,0.123961893,0.246964255,0.86
12021,florida,-0.042342022,-0.518521274,0.010010521,-0.049823159,-0.618550623,0.008067289,-0.032636211,-0.795646478,0.016080486,70649,0.106,70.38522842,0.066929467,0.274456931,0.73
12049,florida,-0.00985813,-0.304181641,0.011808225,-0.009365607,-0.37630962,0.006819461,-0.024242279,-0.660347243,0.014098597,39169,0.27,16.48852955,0.066617728,0.299638989,0.88
12129,florida,-0.016619041,-0.330475118,0.012161152,-0.025265871,-0.527633628,0.022631605,-0.02666312,-0.644955167,0.022548402,58203,0.119,20.2958573,0.12803056,0.230193662,0.83
12087,florida,-0.061484597,-0.651207417,0.003839758,-0.076645387,-0.710807957,0.006385471,-0.060440684,-0.9276146,0.001373282,67094,0.12,29.97806808,0.06132459,0.152386412,1
12023,florida,-0.015235949,-0.288787089,0.011274727,-0.031283304,-0.479891871,0.027601573,-0.025502259,-0.661301143,0.028406714,46195,0.173,33.45442557,0.180375303,0.358432794,0.91
12039,florida,-0.010827451,-0.282656025,0.015061195,-0.018673948,-0.434552652,0.013778814,-0.023639877,-0.726619684,0.023099583,42259,0.236,34.41309565,0.55122674,0.194656012,0.81
12017,florida,-0.015262458,-0.357216881,0.009970324,-0.025018625,-0.477958201,0.013604638,-0.022721612,-0.690273078,0.023202272,41556,0.152,94.93927794,0.028689439,0.41130186,0.83
12097,florida,-0.04908001,-0.541937689,0.008356364,-0.066942453,-0.682839404,0.010151286,-0.051858442,-0.827951488,0.011388593,50473,0.134,98.47136801,0.095600424,0.256528127,1
12093,florida,-0.011738832,-0.285080547,0.006061413,-0.030811946,-0.577623181,0.016690119,-0.104664393,-0.621530512,0.011427182,42258,0.215,20.37434037,0.085249296,0.229654084,0.86
12131,florida,-0.034478762,-0.399074698,0.014808067,-0.076770176,-0.649341429,0.025016578,-0.282898655,-0.800597564,0.048228643,60973,0.114,24.50311443,0.050395797,0.152730892,1
12041,florida,-0.01001235,-0.295054588,0.012200114,-0.017200418,-0.532322065,0.019063598,-0.022210374,-0.641308998,0.023726859,42186,0.168,19.44892619,0.05417397,0.119631902,0.78
12005,florida,-0.038196763,-0.435271333,0.024196423,-0.060024277,-0.569371617,0.034303507,-0.062385521,-0.771147499,0.090467088,51777,0.134,92.88574252,0.112144943,0.238848298,1
12035,florida,-0.027540335,-0.355454971,0.009040492,-0.057751843,-0.539300729,0.015888061,-0.030689498,-0.684729149,0.024652715,58975,0.103,85.26646662,0.099627901,0.250132205,0.82
12133,florida,-0.012878265,-0.328351948,0.013074845,-0.017095677,-0.350435782,0.020511839,-0.021143613,-0.695080643,0.020127077,39225,0.228,16.22262188,0.145016077,0.467088608,0.79
12075,florida,-0.013648326,-0.320010588,0.009641011,-0.031963041,-0.482942434,0.028192971,-0.017220176,-0.587322009,0.017485254,39037,0.161,13.79768236,0.089551141,0.289892696,0.9
12119,florida,-0.017507981,-0.311011052,0.011056136,-0.026944931,-0.539719889,0.003826098,-0.03203038,-0.684957497,0.019631409,55324,0.093,83.85731716,0.070335679,0.347724775,0.65
12063,florida,-0.008508182,-0.24412688,0.011063526,-0.014410808,-0.413159493,0.028175983,-0.028749589,-0.633208954,0.023025512,39545,0.235,20.38294824,0.264568885,0.281172924,0.78
12107,florida,-0.011963811,-0.324435792,0.012669315,-0.012889468,-0.426740705,0.011521743,-0.024911844,-0.647581743,0.024438195,39578,0.188,38.59923128,0.158448283,0.322524859,0.99
13005,georgia,-0.009917515,-0.330606209,0.009441624,-0.014870138,-0.471499262,0.021612625,-0.02785603,-0.753370974,0.01708723,38775,0.228,15.26007768,0.160929817,0.249403341,1
13137,georgia,-0.012433896,-0.33335441,0.006927877,-0.020692991,-0.325283001,0.015038106,-0.03310304,-0.662158577,0.02515706,51829,0.149,61.77157867,0.037983608,0.324361949,0.8
13011,georgia,-0.008166235,-0.235052627,0.005815533,-0.026560783,-0.404162565,0.02520872,-0.030428297,-0.671276903,0.017532029,55384,0.13,30.7975219,0.025963767,0.242303873,0.96
13233,georgia,-0.010074459,-0.263208078,0.008554662,-0.013215268,-0.374435973,0.020227348,-0.027417528,-0.643178575,0.025210163,43679,0.218,51.78338682,0.122957382,0.255947498,1
13191,georgia,-0.013852104,-0.306691523,0.011405083,-0.02949509,-0.518455999,0.011693546,-0.029161221,-0.736716758,0.040490341,42513,0.215,12.63872337,0.335774059,0.677130045,0.7
13019,georgia,-0.010733882,-0.315187905,0.010935532,-0.021978147,-0.36965794,0.011055026,-0.030090517,-0.704758057,0.011643101,39412,0.218,16.20197066,0.107261583,0.154269972,0.89
13025,georgia,-0.010386607,-0.342153755,0.016109729,-0.007040032,-0.003711127,0.028220757,-0.024535936,-0.713563325,0.032091278,41874,0.183,16.17660577,0.034979097,0.051470588,0.92
13269,georgia,-0.011282149,-0.295344867,0.010432234,,,,-0.030097869,-0.759289505,0.014146599,36310,0.229,8.397803352,0.382137082,0.172727273,0.71
13163,georgia,-0.009761129,-0.285516476,0.008892672,-0.012699012,-0.326607633,0.022342115,-0.026633474,-0.653249785,0.032398665,38274,0.223,11.56507965,0.524173688,0.205721242,0.9
13303,georgia,-0.011916257,-0.305882721,0.008449633,-0.01503473,-0.408214624,0.022804783,-0.02085459,-0.640939844,0.024017349,39444,0.259,11.64315277,0.532718532,0.327578766,0.77
13221,georgia,-0.012787295,-0.306665725,0.010307658,,,,-0.025661142,-0.669354537,0.012035069,51105,0.138,13.00073608,0.167463797,0.079254079,0.74
13093,georgia,-0.011581013,-0.126138106,0.012500756,,,,-0.024488315,-0.735628239,0.013193809,37278,0.291,13.67379756,0.489347731,0.471246006,0.59
13317,georgia,-0.009922132,-0.225498838,0.013144724,,,,-0.048336707,-0.600902034,0.013144043,39361,0.203,8.128280055,0.407857432,0.373944511,0.74
13211,georgia,-0.008039797,-0.270540454,0.004898862,-0.014944826,-0.365842445,0.028007534,-0.026757894,-0.635668225,0.019513167,57978,0.127,20.26622642,0.219964992,0.305913978,0.86
13147,georgia,-0.012748966,-0.275874494,0.008908276,-0.015504774,-0.38117681,0.012905218,-0.034407844,-0.743028931,0.011923211,47171,0.15,42.57866856,0.188896126,0.271957672,0.8
13257,georgia,-0.014037109,-0.313667182,0.008359821,-0.016133306,-0.358492175,0.013330444,-0.025796193,-0.649655272,0.028349827,45850,0.163,55.33657684,0.106817745,0.357684147,0.92
13017,georgia,-0.010835667,-0.322454059,0.012641836,-0.010941063,-0.349896481,0.022913405,-0.021245899,-0.549692374,0.036787661,35020,0.262,26.47984793,0.357240722,0.398890259,0.97
13119,georgia,-0.007067359,-0.214395241,0.011025583,-0.011874528,-0.30665762,0.015222024,-0.041033282,-0.702206425,0.016072266,42904,0.164,33.23399178,0.092820223,0.487852922,0.95
13241,georgia,-0.017727916,-0.37199849,0.010925626,-0.006335386,-0.293864397,0.012748385,-0.023260241,-0.715707652,0.014347883,44213,0.142,17.16668982,0.012865358,0.324098275,0.79
13107,georgia,-0.009957187,-0.241779899,0.012052439,-0.01248713,-0.431883343,0.030077869,-0.02328585,-0.661777232,0.028373462,37574,0.251,12.76414276,0.343667079,0.435946463,0.96
13301,georgia,-0.00548935,-0.22094793,0.006334328,,,,-0.028717097,-0.812003649,0.001617129,38352,0.257,7.258817371,0.586364502,0.15245478,0.79
13155,georgia,-0.009679733,-0.311870773,0.006970364,,,,-0.02569006,-0.710169117,0.015302338,38156,0.243,10.09811305,0.276335391,0.122047244,0.83
13091,georgia,-0.013438862,-0.343756046,0.011018302,-0.027770254,-0.465242739,0.026645518,-0.027046167,-0.73969672,0.018960373,35636,0.265,16.28549963,0.295097802,0.386776145,0.71
13031,georgia,-0.012775716,-0.310315828,0.015597204,-0.045371303,-0.568936217,0.020383557,-0.058519589,-0.862596055,0.015357483,43766,0.229,42.71567016,0.291580418,0.252577667,0.89
13277,georgia,-0.01340293,-0.270687514,0.008854491,-0.045945832,-0.579650835,0.026579555,-0.045386461,-0.765681439,0.030212475,45680,0.196,59.94980729,0.297922161,0.376600381,0.94
13071,georgia,-0.011904013,-0.340938059,0.01382849,-0.016444219,-0.432008645,0.015831687,-0.031029846,-0.726052129,0.023913739,38633,0.239,32.18979963,0.229470082,0.312641815,0.97
13127,georgia,-0.017081418,-0.396939323,0.014980565,-0.050976744,-0.550023001,0.018726331,-0.026924682,-0.776492957,0.039203438,53906,0.166,77.27916697,0.262277192,0.287485724,1
13087,georgia,-0.010294304,-0.312461943,0.010275245,-0.016539907,-0.435338768,0.023667671,-0.02851618,-0.677068918,0.029373501,38441,0.232,17.34890996,0.419567262,0.322395406,1
13083,georgia,-0.007377703,-0.144495092,0.008235797,-0.015859631,-0.369326774,0.018161668,-0.02528662,-0.626136758,0.057410619,48779,0.136,36.01155909,0.011647972,0.286360698,0.75
13049,georgia,-0.010341595,-0.31398349,0.010857738,-0.004116557,-0.151205747,0.007410881,-0.017551245,-0.627641101,0.026245691,40499,0.256,6.425905488,0.287399753,0.190053286,0.69
13129,georgia,-0.005789091,-0.186981451,0.006907022,-0.025723213,-0.407404441,0.026277478,-0.029755379,-0.661042618,0.028740043,49101,0.168,61.62118087,0.038623559,0.322763525,0.94
13213,georgia,-0.010506039,-0.290675435,0.009163628,-0.011349911,-0.285311528,0.015229732,-0.03012377,-0.710968083,0.0215499,46810,0.152,44.33472499,0.007564941,0.10597497,0.9
13075,georgia,-0.012330841,-0.287986509,0.005618356,-0.023558259,-0.455726388,0.015686624,-0.031853151,-0.686584155,0.0176655,38827,0.245,29.06445414,0.274851416,0.289533303,0.99
13261,georgia,-0.010916725,-0.336699221,0.011894655,-0.025731841,-0.548694361,0.014830627,-0.032841757,-0.794726471,0.016172253,37562,0.257,24.26936641,0.524030538,0.303659319,0.87
13311,georgia,-0.022107156,-0.367816435,0.011897355,-0.020281147,-0.355593214,0.016990308,-0.042389682,-0.754293747,0.017443452,51579,0.141,46.39448436,0.019319319,0.190772825,0.89
13001,georgia,-0.012694463,-0.334124493,0.010585032,-0.013514149,-0.427068738,0.014999282,-0.024597651,-0.77101927,0.021122567,42781,0.219,14.01828756,0.188739396,0.216757123,0.86
13035,georgia,-0.005526113,-0.172594945,0.003673281,-0.012775413,-0.428191234,0.014601422,-0.021239934,-0.58329985,0.036342966,48831,0.197,49.92067542,0.282891746,0.336978131,0.84
13103,georgia,-0.014217105,-0.307566161,0.009919692,-0.01389351,-0.359885406,0.022863058,-0.026303162,-0.687533962,0.03130753,65793,0.083,47.32731502,0.137594469,0.275430681,0.99
13033,georgia,-0.007237738,-0.256067639,0.00672058,-0.014197827,-0.318989695,0.013793797,-0.018297578,-0.720463712,0.021500416,42785,0.22,10.52749269,0.468893547,0.551206434,1
13173,georgia,-0.011726884,-0.352775059,0.010206601,,,,-0.028003564,-0.699720571,0.023346927,41564,0.203,20.36437069,0.216537718,0.081761006,0.85
13189,georgia,-0.008395592,-0.274366861,0.009616496,-0.009299585,-0.326627716,0.020989175,-0.017581788,-0.470749119,0.033914762,42768,0.199,32.23819688,0.411592587,0.410952805,0.99
13145,georgia,-0.018188021,-0.357278524,0.007908753,-0.02671453,-0.474350301,0.016318055,-0.038296296,-0.845390961,0.005933101,74686,0.087,27.95999603,0.164060914,0.130905512,0.81
13283,georgia,-0.009026751,-0.272883159,0.009963815,,,,-0.030133523,-0.667629316,0.050097711,35069,0.263,13.12026026,0.314436775,0.158914729,0.73
13235,georgia,-0.011285383,-0.304177896,0.011167146,-0.017407172,-0.383863967,0.01716413,-0.038373287,-0.611769299,0.019199158,40582,0.239,17.49578798,0.312404011,0.323144105,0.62
13123,georgia,-0.016700005,-0.390947447,0.012065864,-0.022802712,-0.446457604,0.02854498,-0.034661247,-0.726031448,0.016830314,47757,0.174,27.10603808,0.006327882,0.328689595,0.83
13237,georgia,-0.011358272,-0.295533108,0.011260906,-0.008433664,-0.259234717,0.014320654,-0.024850795,-0.58923724,0.015658957,51205,0.161,24.08701172,0.261405842,0.250773994,0.8
13023,georgia,-0.012750109,-0.363057669,0.009619233,-0.014428182,-0.43208246,0.021559477,-0.032320448,-0.695051614,0.018875108,46019,0.187,22.84919033,0.263047204,0.208613728,0.78
13131,georgia,-0.009660234,-0.300621242,0.011723592,-0.016273722,-0.42574228,0.020307738,-0.030207813,-0.732983465,0.011790439,41002,0.2,21.17483154,0.283214805,0.191473163,0.97
13243,georgia,-0.015716873,-0.415463527,0.014728614,,,,-0.023677963,-0.737887535,0.017249859,28298,0.308,6.389714553,0.610566369,0.174061433,0.83
13295,georgia,-0.011024219,-0.298111736,0.011128233,-0.009387146,-0.29948947,0.015581843,-0.032808467,-0.74080156,0.018720469,43767,0.155,59.52885189,0.044129088,0.273544093,0.85
13309,georgia,-0.010508549,-0.299019831,0.00846725,,,,-0.02051528,-0.791996335,0.01903475,32691,0.396,10.3735147,0.368447773,0.064102564,0.54
13055,georgia,-0.010530257,-0.308845417,0.01287995,-0.008994444,-0.305231022,0.009671271,-0.027353155,-0.681888572,0.030650132,39513,0.195,30.5811718,0.096813231,0.129681386,0.84
13079,georgia,-0.012340939,-0.384872611,0.011995539,,,,-0.029791253,-0.715983875,0.030233377,48004,0.185,14.66866007,0.204984575,0.156097561,0.76
13273,georgia,-0.010614442,-0.320028258,0.013356963,,,,-0.022692049,-0.75060887,0.01702576,35290,0.278,10.18791475,0.600394844,0.146017699,0.91
13249,georgia,-0.009966997,-0.271587836,0.010080377,,,,-0.028770116,-0.670326607,0.020123748,45378,0.181,12.05448566,0.198051948,0.875,0.81
13159,georgia,-0.013432621,-0.340448342,0.006898566,-0.008980347,-0.329139771,0.022134866,-0.027302457,-0.641151243,0.023501521,51241,0.154,14.44602729,0.196082621,0.419354839,0.87
13105,georgia,-0.013843735,-0.288011771,0.006480198,-0.011745287,-0.292698063,0.015798373,-0.031614072,-0.675490531,0.015520735,39681,0.185,21.12744236,0.281694561,0.320916905,0.84
13299,georgia,-0.011461895,-0.310348163,0.010438872,-0.025878759,-0.49290981,0.027946087,-0.025398422,-0.676864825,0.040402062,38357,0.236,15.28610844,0.29646861,0.325562701,0.96
13039,georgia,-0.01352685,-0.351827389,0.009090707,-0.023334683,-0.394539371,0.018565054,-0.01994563,-0.654053331,0.02713172,56555,0.158,32.29088126,0.185330775,0.230119284,1
